"136";;"affectation";;"n";;" affectedness, pretentiousness, artificiality, insincerity, posturing";;" pretence, simulation, false display, show, front, pose, pretension, faade; act, airs";;"  She behaves with so much affectation that I never can be sure of her real feelings. "
"137";;"affected";;"adj";;" unnatural, artificial, specious, stilted, stiff, studied, awkward, non-natural, contrived, mannered";;" pretended, simulated, hollow, assumed, feigned, fake, faked, false, counterfeit, insincere, spurious, sham, bogus, Colloq phoney or US also phony";;"  Dryden found Shakespeare's style stiff and affected.  "
"138";;"affection";;"n";;"goodwill, (high) regard, liking, fondness, attachment, loving attachment, tenderness, warmth, love";;;;"  The affection she felt towards her stepchildren was returned many times over.
"
"139";;"affectionate";;"adj";;"fond, loving, tender, caring, devoted, doting, warm";;;;"  She gave her mother an affectionate embrace and boarded the train.
"
"140";;"affinity";;"n";;" relationship, kinship, closeness, alliance, connection or Brit connexion; sympathy, rapport";;" friendliness, fondness, liking, leaning, bent, inclination, taste, partiality, attractiveness, attraction";;"  He felt an affinity with other redheaded people.  "
"141";;"afflict";;"v";;"affect, bother, distress, oppress, trouble, torment";;;;"  Last winter's intense cold afflicted everyone, but those in the north especially.
"
"142";;"affliction";;"n";;" hardship, misery, misfortune, distress, ordeal, trial, tribulation, adversity, suffering, woe, pain, grief, distress, torment, wretchedness";;" curse, disease, calamity, catastrophe, disaster, plague, scourge, tribulation, trouble";;"  Moses saw the affliction of his people in Egypt.  "
"143";;"afford";;"v";;" have the means, be able or rich enough, manage, bear the expense, pay, provide";;" give, spare, give up, contribute, donate; sacrifice";;"  We cannot afford to send the children to better schools.  "
"144";;"afoul";;"adv";;"afoul of. entangled with, in trouble with, in conflict with, at odds with";;;;"  Barbara fell afoul of the new tax regulations.
"
"145";;"afraid";;"adj";;" fearful, frightened, scared, intimidated, apprehensive, lily-livered, white-livered, terrified, panic-stricken, faint-hearted, weak-kneed, timid, timorous, nervous, anxious, jittery, on edge, edgy, jumpy; cowardly, pusillanimous, craven, Colloq yellow";;" sorry, unhappy, regretful, apologetic, rueful";;"  Don't be afraid, the dog won't bite you.  "
"146";;"age";;"n";;" lifetime, duration, length of existence; life-span";;" maturity, discretion; majority, adulthood, seniority";;"  The age of a stag is judged chiefly by its antlers. She was sixteen years of age. "
"147";;"aged";;"adj";;"old, elderly, superannuated, ancient, age-old, grey, venerable";;;;"  The three aged women crouched in their chairs, each with her own memories.
"
"148";;"agency";;"n";;"means, medium, instrumentality; intervention, intercession, action, intermediation; operation, mechanism, force, power, activity, working(s), energy";;;;"  Pollen is carried from flower to flower by the agency of certain insects.
"
"149";;"agent";;"n";;" representative, intermediary, go-between, proxy, emissary, delegate, spokesman, spokeswoman, spokesperson, deputy, substitute, surrogate, advocate, emissary, legate, envoy, factor";;" factor, agency, cause, means, force, instrument, power, vehicle, ingredient";;"  Our agent in Tokyo will look after the matter for you. "
"150";;"aggravate";;"v";;" worsen, intensify, exacerbate, heighten, magnify, increase; inflame";;" exasperate, frustrate; anger, incense, infuriate; provoke, irritate, nettle, rile, vex, annoy, harass, hector, bother; embitter, rankle, Colloq peeve, needle, get on one's nerves; Slang Brit give (someone) aggro";;"  They introduce new problems and aggravate the old ones.  "
"151";;"aggression";;"n";;" aggressiveness, hostility, belligerence, combativeness, Slang Brit aggro";;" attack, assault, onslaught, invasion, encroachment";;"  The mere crossing of the river is an act of aggression.  "
"152";;"aggressive";;"adj";;" combative, warlike, martial, belligerent, bellicose, pugnacious, quarrelsome, disputatious, litigious; hostile, unfriendly";;" forward, assertive, forceful, bold, Colloq pushy";;"  The Germanic tribes were known to the Romans as aggressive and hardened warriors. "
"153";;"aggressor";;"n";;"assailant, attacker, instigator, initiator, provoker; belligerent";;;;"  You will find that the Nazis were the aggressors in Poland in 1939.
"
"154";;"agile";;"adj";;" nimble, quick, brisk, swift, active, lively, lithe, limber, spry, sprightly";;" keen, sharp, alert, dexterous or dextrous, resourceful, acute";;"  Sofia is an agile dancer.  "
"155";;"agitate";;"v";;" excite, arouse, rouse, move, perturb, stir up, disquiet, fluster, ruffle, rattle, disconcert, discomfit, unsettle, upset, rock, unnerve, shake (up), Colloq discombobulate";;" push, press, campaign; promote";;"  Rachel was agitated to learn of the bank's threat to foreclose on the mortgage. "
"156";;"agitated";;"adj";;"moved, stirred (up), shaken (up), rattled, disturbed, upset, nervous, perturbed, jittery, jumpy, uneasy, ill at ease, fidgety, disquieted, discomfited, ruffled, flustered, unsettled, unnerved, wrought up, discomposed, disconcerted, aroused, roused, excited, Colloq discombobulated";;;;"  The sheriff was in a very agitated state about the mob forming outside the jail.
"
"157";;"agitation";;"n";;" shaking, disturbance, churning, stirring, turbulence";;" excitement, arousal, rabble-rousing, provocation, stirring up, incitement,";;"  The agitation made the solution become cloudy.  "
"158";;"agitator";;"n";;"activist, rabble-rouser, incendiary, agent provocateur, insurrectionist, troublemaker, demagogue, firebrand";;;;"  The opposition party hires professional agitators to incite the people to riot.
"
"159";;"agog";;"adj";;"eager, avid, keen, enthusiastic, expectant, impatient, breathless";;;;"  The children were all agog waiting for Santa Claus to come.
"
"160";;"agonizing";;"adj";;"painful, distressful, distressing, harrowing, torturous, racking, excruciating, tortured, tormented";;;;"  We went through an agonizing reappraisal of our policy on immigration.
"
"161";;"agony";;"n";;"anguish, trouble, distress, suffering, misery, wretchedness, pain, pangs, woe, torment, throes, torture, affliction";;;;"  For two days his parents experienced the agony of not knowing whether he was dead or alive.
"
"162";;"agree";;"v";;" concur, conform, come or go together, coincide, correspond, harmonize, reconcile; accord, tally, Colloq jibe";;;;" At last my cheque-book agrees with my bank statement
"
"163";;"agreeable";;"adj";;" pleasing, pleasant, enjoyable, pleasurable, favourable, delightful, satisfying, satisfactory, good, nice, acceptable; to one's liking or taste";;" in favour, approving, willing, consenting, acquiescent, complying, compliant, in agreement or accord, concurring, amenable, sympathetic, well-disposed; accommodating, accommodative";;"  He found the Caribbean an agreeable place for a holiday.  "
"164";;"agreement";;"n";;" understanding, covenant, treaty, pact, accord, compact, settlement, concordat; contract, bargain, Colloq deal";;" concord, harmony, compatibility, unity, concurrence, unanimity";;"  They drew up a ten-year agreement to be signed at the summit in Geneva. "
"165";;"ahead";;"adv";;" at the or in front, in advance, in the lead or vanguard, up ahead, before, to the fore";;" winning";;"  The general rode ahead.  "
"166";;"aid";;"v";;" help, support, assist, facilitate, back, abet, uphold, promote; succour, relieve, subsidize";;" help, support, assistance, backing, relief, benefit, service, succour, comfort";;"  The invasion was aided by Richard's subjects. He salved his conscience by aiding a local charity. --n.  "
"167";;"aide";;"n";;"aide-de-camp, assistant, helper, coadjutor; good or strong right arm, right hand, right-hand man; colleague, partner, ally, comrade, comrade-in-arms, US cohort , Colloq man Friday, girl Friday, US gal Friday";;;;"  The general's aides are always at his side.
"
"168";;"ail";;"v";;" trouble, afflict, affect, bother, distress, upset, worry, make ill or sick, pain, hurt";;" suffer, be or feel ill or poorly or unwell or indisposed, US be sick";;"  I cannot imagine what ails him, and the doctor can find nothing wrong. "
"169";;"ailment";;"n";;"illness, sickness, affliction, disease, disorder, indisposition, malady; disability, infirmity; malaise, queasiness";;;;"  Granny's ailment has been diagnosed as influenza.
"
"170";;"aim";;"v";;" direct, point, focus, train, level";;" aim at. focus on, have designs on, aspire to, plan for or on, set one's sights on, seek, strive for, try for, wish, want";;"  The guns of the fort are aimed at the narrow pass.  "
"171";;"aimless";;"adj";;" purposeless, pointless, frivolous";;" undirected, erratic, chance, haphazard, random, vagrant, wayward; wanton";;"  After receiving the inheritance she led an aimless life of ease and luxury. "
"172";;"air";;"n";;" atmosphere, ambience, aura, climate, feeling, sense, mood, quality";;" breeze, zephyr, current, draught; breath, puff, wind";;"  This restaurant has a delightful air about it.  "
"173";;"akin";;"adj";;"Usually, akin to. related (to), allied or connected or affiliated (to or with), associated (with), germane (to), like, alike, similar (to)";;;;"  Desultoriness is akin to indolence. Their decision not to show the film smacks of something akin to censorship.
"
"174";;"alarm";;"n";;" warning, alert, danger- or distress-signal; tocsin, bell, gong, siren, whistle, horn";;" fear, fright, apprehension, dismay, trepidation, terror, dread, anxiety, excitement, panic, consternation, distress, nervousness, uneasiness, discomfort";;"  At the approach of the storm, the lookouts gave the alarm. The alarm is set to wake me at four o'clock. "
"175";;"alcohol";;"n";;"spirits, liquor, the bottle, the cup that cheers, demon rum, John Barleycorn, Colloq booze, hard stuff, juice, moonshine, fire-water, Slang rot-gut, US and Canadian hooch";;;;"  Alcohol and driving do not mix.
"
"176";;"alcoholic";;"adj";;" intoxicating, inebriating";;" drunkard, drunk, dipsomaniac, sot, toper, drinker, winebibber, serious or problem drinker, tippler, Colloq barfly, soak, Slang boozer, alchy or alkie or alky, dipso, stew, rummy, US and Canadian lush, booze-hound, wino";;"  His doctor has forbidden him any alcoholic beverage. --n.  "
"177";;"alert";;"adj";;" awake, wide awake, watchful, vigilant, attentive, heedful, wary, cautious, on the qui vive, aware, on guard, on the lookout, observant, Colloq on the ball, on one's toes";;;;"  The sentinels must remain alert throughout the night. Kenneth is
"
"178";;"alibi";;"n";;" excuse, explanation";;" excuse, explain";;"  Your alibi places you very close to the scene of the crime. --v.  "
